normalized_numeric_suffix,count,disk_relative_path,disk_basename,disk_source_folder,disk_batch_folder
1162,2,obama/batch_001/frame_001162s.jpg,frame_001162s.jpg,obama,batch_001
1163,2,diyas/batch_002/frame_001163s.jpg,frame_001163s.jpg,diyas,batch_002
1163,2,obama/batch_001/frame_001163s.jpg,frame_001163s.jpg,obama,batch_001
1164,2,diyas/batch_002/frame_001164s.jpg,frame_001164s.jpg,diyas,batch_002
1164,2,obama/batch_001/frame_001164s.jpg,frame_001164s.jpg,obama,batch_001
1165,2,diyas/batch_002/frame_001165s.jpg,frame_001165s.jpg,diyas,batch_002
1165,2,obama/batch_001/frame_001165s.jpg,frame_001165s.jpg,obama,batch_001
1166,2,diyas/batch_002/frame_001166s.jpg,frame_001166s.jpg,diyas,batch_002
1166,2,obama/batch_001/frame_001166s.jpg,frame_001166s.jpg,obama,batch_001
1167,2,diyas/batch_002/frame_001167s.jpg,frame_001167s.jpg,diyas,batch_002
1167,2,obama/batch_001/frame_001167s.jpg,frame_001167s.jpg,obama,batch_001
1168,2,diyas/batch_002/frame_001168s.jpg,frame_001168s.jpg,diyas,batch_002
1168,2,obama/batch_001/frame_001168s.jpg,frame_001168s.jpg,obama,batch_001
1169,2,diyas/batch_002/frame_001169s.jpg,frame_001169s.jpg,diyas,batch_002
1169,2,obama/batch_001/frame_001169s.jpg,frame_001169s.jpg,obama,batch_001
1170,2,diyas/batch_002/frame_001170s.jpg,frame_001170s.jpg,diyas,batch_002
1170,2,obama/batch_001/frame_001170s.jpg,frame_001170s.jpg,obama,batch_001
1171,2,diyas/batch_002/frame_001171s.jpg,frame_001171s.jpg,diyas,batch_002
1171,2,obama/batch_001/frame_001171s.jpg,frame_001171s.jpg,obama,batch_001
1172,2,diyas/batch_002/frame_001172s.jpg,frame_001172s.jpg,diyas,batch_002
1172,2,obama/batch_001/frame_001172s.jpg,frame_001172s.jpg,obama,batch_001
1173,2,diyas/batch_002/frame_001173s.jpg,frame_001173s.jpg,diyas,batch_002
1173,2,obama/batch_001/frame_001173s.jpg,frame_001173s.jpg,obama,batch_001
1174,2,diyas/batch_002/frame_001174s.jpg,frame_001174s.jpg,diyas,batch_002
1174,2,obama/batch_001/frame_001174s.jpg,frame_001174s.jpg,obama,batch_001
1175,2,diyas/batch_002/frame_001175s.jpg,frame_001175s.jpg,diyas,batch_002
1175,2,obama/batch_001/frame_001175s.jpg,frame_001175s.jpg,obama,batch_001
1176,2,diyas/batch_002/frame_001176s.jpg,frame_001176s.jpg,diyas,batch_002
1176,2,obama/batch_001/frame_001176s.jpg,frame_001176s.jpg,obama,batch_001
1177,2,diyas/batch_002/frame_001177s.jpg,frame_001177s.jpg,diyas,batch_002
1177,2,obama/batch_001/frame_001177s.jpg,frame_001177s.jpg,obama,batch_001
1178,2,diyas/batch_002/frame_001178s.jpg,frame_001178s.jpg,diyas,batch_002
1178,2,obama/batch_001/frame_001178s.jpg,frame_001178s.jpg,obama,batch_001
1179,2,diyas/batch_002/frame_001179s.jpg,frame_001179s.jpg,diyas,batch_002
1179,2,obama/batch_001/frame_001179s.jpg,frame_001179s.jpg,obama,batch_001
1180,2,diyas/batch_002/frame_001180s.jpg,frame_001180s.jpg,diyas,batch_002
1180,2,obama/batch_001/frame_001180s.jpg,frame_001180s.jpg,obama,batch_001
1181,2,diyas/batch_002/frame_001181s.jpg,frame_001181s.jpg,diyas,batch_002
1181,2,obama/batch_001/frame_001181s.jpg,frame_001181s.jpg,obama,batch_001
1182,2,diyas/batch_002/frame_001182s.jpg,frame_001182s.jpg,diyas,batch_002
1182,2,obama/batch_001/frame_001182s.jpg,frame_001182s.jpg,obama,batch_001
1183,2,diyas/batch_002/frame_001183s.jpg,frame_001183s.jpg,diyas,batch_002
1183,2,obama/batch_001/frame_001183s.jpg,frame_001183s.jpg,obama,batch_001
1184,2,diyas/batch_002/frame_001184s.jpg,frame_001184s.jpg,diyas,batch_002
1184,2,obama/batch_001/frame_001184s.jpg,frame_001184s.jpg,obama,batch_001
1185,2,diyas/batch_002/frame_001185s.jpg,frame_001185s.jpg,diyas,batch_002
1185,2,obama/batch_001/frame_001185s.jpg,frame_001185s.jpg,obama,batch_001
1186,2,diyas/batch_002/frame_001186s.jpg,frame_001186s.jpg,diyas,batch_002
1186,2,obama/batch_001/frame_001186s.jpg,frame_001186s.jpg,obama,batch_001
1187,2,diyas/batch_002/frame_001187s.jpg,frame_001187s.jpg,diyas,batch_002
1187,2,obama/batch_001/frame_001187s.jpg,frame_001187s.jpg,obama,batch_001
1188,2,diyas/batch_002/frame_001188s.jpg,frame_001188s.jpg,diyas,batch_002
1188,2,obama/batch_001/frame_001188s.jpg,frame_001188s.jpg,obama,batch_001
1189,2,diyas/batch_002/frame_001189s.jpg,frame_001189s.jpg,diyas,batch_002
1189,2,obama/batch_001/frame_001189s.jpg,frame_001189s.jpg,obama,batch_001
1190,2,diyas/batch_002/frame_001190s.jpg,frame_001190s.jpg,diyas,batch_002
1190,2,obama/batch_001/frame_001190s.jpg,frame_001190s.jpg,obama,batch_001
1191,2,diyas/batch_002/frame_001191s.jpg,frame_001191s.jpg,diyas,batch_002
1191,2,obama/batch_001/frame_001191s.jpg,frame_001191s.jpg,obama,batch_001
1192,2,diyas/batch_002/frame_001192s.jpg,frame_001192s.jpg,diyas,batch_002
1192,2,obama/batch_001/frame_001192s.jpg,frame_001192s.jpg,obama,batch_001
1193,2,diyas/batch_002/frame_001193s.jpg,frame_001193s.jpg,diyas,batch_002
1193,2,obama/batch_001/frame_001193s.jpg,frame_001193s.jpg,obama,batch_001
1194,2,diyas/batch_002/frame_001194s.jpg,frame_001194s.jpg,diyas,batch_002
1194,2,obama/batch_001/frame_001194s.jpg,frame_001194s.jpg,obama,batch_001
1195,2,diyas/batch_002/frame_001195s.jpg,frame_001195s.jpg,diyas,batch_002
1195,2,obama/batch_001/frame_001195s.jpg,frame_001195s.jpg,obama,batch_001
1196,2,diyas/batch_002/frame_001196s.jpg,frame_001196s.jpg,diyas,batch_002
1196,2,obama/batch_001/frame_001196s.jpg,frame_001196s.jpg,obama,batch_001
1197,2,diyas/batch_002/frame_001197s.jpg,frame_001197s.jpg,diyas,batch_002
1197,2,obama/batch_001/frame_001197s.jpg,frame_001197s.jpg,obama,batch_001
1198,2,diyas/batch_002/frame_001198s.jpg,frame_001198s.jpg,diyas,batch_002
1198,2,obama/batch_001/frame_001198s.jpg,frame_001198s.jpg,obama,batch_001
1199,2,diyas/batch_002/frame_001199s.jpg,frame_001199s.jpg,diyas,batch_002
1199,2,obama/batch_001/frame_001199s.jpg,frame_001199s.jpg,obama,batch_001
1200,2,diyas/batch_002/frame_001200s.jpg,frame_001200s.jpg,diyas,batch_002
1200,2,obama/batch_001/frame_001200s.jpg,frame_001200s.jpg,obama,batch_001
1201,2,diyas/batch_002/frame_001201s.jpg,frame_001201s.jpg,diyas,batch_002
1201,2,obama/batch_001/frame_001201s.jpg,frame_001201s.jpg,obama,batch_001
1202,2,diyas/batch_002/frame_001202s.jpg,frame_001202s.jpg,diyas,batch_002
1202,2,obama/batch_001/frame_001202s.jpg,frame_001202s.jpg,obama,batch_001
1203,2,diyas/batch_002/frame_001203s.jpg,frame_001203s.jpg,diyas,batch_002
1203,2,obama/batch_001/frame_001203s.jpg,frame_001203s.jpg,obama,batch_001
1204,2,diyas/batch_002/frame_001204s.jpg,frame_001204s.jpg,diyas,batch_002
1204,2,obama/batch_001/frame_001204s.jpg,frame_001204s.jpg,obama,batch_001
1205,2,diyas/batch_002/frame_001205s.jpg,frame_001205s.jpg,diyas,batch_002
1205,2,obama/batch_001/frame_001205s.jpg,frame_001205s.jpg,obama,batch_001
1206,2,diyas/batch_002/frame_001206s.jpg,frame_001206s.jpg,diyas,batch_002
1206,2,obama/batch_001/frame_001206s.jpg,frame_001206s.jpg,obama,batch_001
1207,2,diyas/batch_002/frame_001207s.jpg,frame_001207s.jpg,diyas,batch_002
1207,2,obama/batch_001/frame_001207s.jpg,frame_001207s.jpg,obama,batch_001
1208,2,diyas/batch_002/frame_001208s.jpg,frame_001208s.jpg,diyas,batch_002
1208,2,obama/batch_001/frame_001208s.jpg,frame_001208s.jpg,obama,batch_001
1209,2,diyas/batch_002/frame_001209s.jpg,frame_001209s.jpg,diyas,batch_002
1209,2,obama/batch_001/frame_001209s.jpg,frame_001209s.jpg,obama,batch_001
1210,2,diyas/batch_002/frame_001210s.jpg,frame_001210s.jpg,diyas,batch_002
1210,2,obama/batch_001/frame_001210s.jpg,frame_001210s.jpg,obama,batch_001
1211,2,diyas/batch_002/frame_001211s.jpg,frame_001211s.jpg,diyas,batch_002
1211,2,obama/batch_001/frame_001211s.jpg,frame_001211s.jpg,obama,batch_001
1212,2,diyas/batch_002/frame_001212s.jpg,frame_001212s.jpg,diyas,batch_002
1212,2,obama/batch_001/frame_001212s.jpg,frame_001212s.jpg,obama,batch_001
1213,2,diyas/batch_002/frame_001213s.jpg,frame_001213s.jpg,diyas,batch_002
1213,2,obama/batch_001/frame_001213s.jpg,frame_001213s.jpg,obama,batch_001
1214,2,diyas/batch_002/frame_001214s.jpg,frame_001214s.jpg,diyas,batch_002
1214,2,obama/batch_001/frame_001214s.jpg,frame_001214s.jpg,obama,batch_001
1215,2,diyas/batch_002/frame_001215s.jpg,frame_001215s.jpg,diyas,batch_002
1215,2,obama/batch_001/frame_001215s.jpg,frame_001215s.jpg,obama,batch_001
1216,2,diyas/batch_002/frame_001216s.jpg,frame_001216s.jpg,diyas,batch_002
1216,2,obama/batch_001/frame_001216s.jpg,frame_001216s.jpg,obama,batch_001
1217,2,diyas/batch_002/frame_001217s.jpg,frame_001217s.jpg,diyas,batch_002
1217,2,obama/batch_001/frame_001217s.jpg,frame_001217s.jpg,obama,batch_001
1218,2,diyas/batch_002/frame_001218s.jpg,frame_001218s.jpg,diyas,batch_002
1218,2,obama/batch_001/frame_001218s.jpg,frame_001218s.jpg,obama,batch_001
1219,2,diyas/batch_002/frame_001219s.jpg,frame_001219s.jpg,diyas,batch_002
1219,2,obama/batch_001/frame_001219s.jpg,frame_001219s.jpg,obama,batch_001
1220,2,diyas/batch_002/frame_001220s.jpg,frame_001220s.jpg,diyas,batch_002
1220,2,obama/batch_001/frame_001220s.jpg,frame_001220s.jpg,obama,batch_001
1221,2,diyas/batch_002/frame_001221s.jpg,frame_001221s.jpg,diyas,batch_002
1221,2,obama/batch_001/frame_001221s.jpg,frame_001221s.jpg,obama,batch_001
1222,2,diyas/batch_002/frame_001222s.jpg,frame_001222s.jpg,diyas,batch_002
1222,2,obama/batch_001/frame_001222s.jpg,frame_001222s.jpg,obama,batch_001
1223,2,diyas/batch_002/frame_001223s.jpg,frame_001223s.jpg,diyas,batch_002
1223,2,obama/batch_001/frame_001223s.jpg,frame_001223s.jpg,obama,batch_001
1224,2,diyas/batch_002/frame_001224s.jpg,frame_001224s.jpg,diyas,batch_002
1224,2,obama/batch_001/frame_001224s.jpg,frame_001224s.jpg,obama,batch_001
1225,2,diyas/batch_002/frame_001225s.jpg,frame_001225s.jpg,diyas,batch_002
1225,2,obama/batch_001/frame_001225s.jpg,frame_001225s.jpg,obama,batch_001
1226,2,diyas/batch_002/frame_001226s.jpg,frame_001226s.jpg,diyas,batch_002
1226,2,obama/batch_001/frame_001226s.jpg,frame_001226s.jpg,obama,batch_001
1227,2,diyas/batch_002/frame_001227s.jpg,frame_001227s.jpg,diyas,batch_002
1227,2,obama/batch_001/frame_001227s.jpg,frame_001227s.jpg,obama,batch_001
1228,2,diyas/batch_002/frame_001228s.jpg,frame_001228s.jpg,diyas,batch_002
1228,2,obama/batch_001/frame_001228s.jpg,frame_001228s.jpg,obama,batch_001
1229,2,diyas/batch_002/frame_001229s.jpg,frame_001229s.jpg,diyas,batch_002
1229,2,obama/batch_001/frame_001229s.jpg,frame_001229s.jpg,obama,batch_001
1230,2,diyas/batch_002/frame_001230s.jpg,frame_001230s.jpg,diyas,batch_002
1230,2,obama/batch_001/frame_001230s.jpg,frame_001230s.jpg,obama,batch_001
1231,2,diyas/batch_002/frame_001231s.jpg,frame_001231s.jpg,diyas,batch_002
1231,2,obama/batch_001/frame_001231s.jpg,frame_001231s.jpg,obama,batch_001
1232,2,diyas/batch_002/frame_001232s.jpg,frame_001232s.jpg,diyas,batch_002
1232,2,obama/batch_001/frame_001232s.jpg,frame_001232s.jpg,obama,batch_001
1233,2,diyas/batch_002/frame_001233s.jpg,frame_001233s.jpg,diyas,batch_002
1233,2,obama/batch_001/frame_001233s.jpg,frame_001233s.jpg,obama,batch_001
1234,2,diyas/batch_002/frame_001234s.jpg,frame_001234s.jpg,diyas,batch_002
1234,2,obama/batch_001/frame_001234s.jpg,frame_001234s.jpg,obama,batch_001
1235,2,diyas/batch_002/frame_001235s.jpg,frame_001235s.jpg,diyas,batch_002
1235,2,obama/batch_001/frame_001235s.jpg,frame_001235s.jpg,obama,batch_001
1236,2,diyas/batch_002/frame_001236s.jpg,frame_001236s.jpg,diyas,batch_002
1236,2,obama/batch_001/frame_001236s.jpg,frame_001236s.jpg,obama,batch_001
1237,2,diyas/batch_002/frame_001237s.jpg,frame_001237s.jpg,diyas,batch_002
1237,2,obama/batch_001/frame_001237s.jpg,frame_001237s.jpg,obama,batch_001
1238,2,diyas/batch_002/frame_001238s.jpg,frame_001238s.jpg,diyas,batch_002
1238,2,obama/batch_001/frame_001238s.jpg,frame_001238s.jpg,obama,batch_001
1239,2,diyas/batch_002/frame_001239s.jpg,frame_001239s.jpg,diyas,batch_002
1239,2,obama/batch_001/frame_001239s.jpg,frame_001239s.jpg,obama,batch_001
1240,2,diyas/batch_002/frame_001240s.jpg,frame_001240s.jpg,diyas,batch_002
1240,2,obama/batch_001/frame_001240s.jpg,frame_001240s.jpg,obama,batch_001
1241,2,diyas/batch_002/frame_001241s.jpg,frame_001241s.jpg,diyas,batch_002
1241,2,obama/batch_001/frame_001241s.jpg,frame_001241s.jpg,obama,batch_001
1242,2,diyas/batch_002/frame_001242s.jpg,frame_001242s.jpg,diyas,batch_002
1242,2,obama/batch_001/frame_001242s.jpg,frame_001242s.jpg,obama,batch_001
1243,2,diyas/batch_002/frame_001243s.jpg,frame_001243s.jpg,diyas,batch_002
1243,2,obama/batch_001/frame_001243s.jpg,frame_001243s.jpg,obama,batch_001
1244,2,diyas/batch_002/frame_001244s.jpg,frame_001244s.jpg,diyas,batch_002
1244,2,obama/batch_001/frame_001244s.jpg,frame_001244s.jpg,obama,batch_001
1245,2,diyas/batch_002/frame_001245s.jpg,frame_001245s.jpg,diyas,batch_002
1245,2,obama/batch_001/frame_001245s.jpg,frame_001245s.jpg,obama,batch_001
1246,2,diyas/batch_002/frame_001246s.jpg,frame_001246s.jpg,diyas,batch_002
1246,2,obama/batch_001/frame_001246s.jpg,frame_001246s.jpg,obama,batch_001
1247,2,diyas/batch_002/frame_001247s.jpg,frame_001247s.jpg,diyas,batch_002
1247,2,obama/batch_001/frame_001247s.jpg,frame_001247s.jpg,obama,batch_001
1248,2,diyas/batch_002/frame_001248s.jpg,frame_001248s.jpg,diyas,batch_002
1248,2,obama/batch_001/frame_001248s.jpg,frame_001248s.jpg,obama,batch_001
1249,2,diyas/batch_002/frame_001249s.jpg,frame_001249s.jpg,diyas,batch_002
1249,2,obama/batch_001/frame_001249s.jpg,frame_001249s.jpg,obama,batch_001
1250,2,diyas/batch_002/frame_001250s.jpg,frame_001250s.jpg,diyas,batch_002
1250,2,obama/batch_001/frame_001250s.jpg,frame_001250s.jpg,obama,batch_001
1251,2,diyas/batch_002/frame_001251s.jpg,frame_001251s.jpg,diyas,batch_002
1251,2,obama/batch_001/frame_001251s.jpg,frame_001251s.jpg,obama,batch_001
1252,2,diyas/batch_002/frame_001252s.jpg,frame_001252s.jpg,diyas,batch_002
1252,2,obama/batch_001/frame_001252s.jpg,frame_001252s.jpg,obama,batch_001
1253,2,diyas/batch_002/frame_001253s.jpg,frame_001253s.jpg,diyas,batch_002
1253,2,obama/batch_001/frame_001253s.jpg,frame_001253s.jpg,obama,batch_001
1254,2,diyas/batch_002/frame_001254s.jpg,frame_001254s.jpg,diyas,batch_002
1254,2,obama/batch_001/frame_001254s.jpg,frame_001254s.jpg,obama,batch_001
1255,2,diyas/batch_002/frame_001255s.jpg,frame_001255s.jpg,diyas,batch_002
1255,2,obama/batch_001/frame_001255s.jpg,frame_001255s.jpg,obama,batch_001
1256,2,diyas/batch_002/frame_001256s.jpg,frame_001256s.jpg,diyas,batch_002
1256,2,obama/batch_001/frame_001256s.jpg,frame_001256s.jpg,obama,batch_001
1257,2,diyas/batch_002/frame_001257s.jpg,frame_001257s.jpg,diyas,batch_002
1257,2,obama/batch_001/frame_001257s.jpg,frame_001257s.jpg,obama,batch_001
1258,2,diyas/batch_002/frame_001258s.jpg,frame_001258s.jpg,diyas,batch_002
1258,2,obama/batch_001/frame_001258s.jpg,frame_001258s.jpg,obama,batch_001
1259,2,diyas/batch_002/frame_001259s.jpg,frame_001259s.jpg,diyas,batch_002
1259,2,obama/batch_001/frame_001259s.jpg,frame_001259s.jpg,obama,batch_001
1260,2,diyas/batch_002/frame_001260s.jpg,frame_001260s.jpg,diyas,batch_002
1260,2,obama/batch_001/frame_001260s.jpg,frame_001260s.jpg,obama,batch_001
1261,2,diyas/batch_002/frame_001261s.jpg,frame_001261s.jpg,diyas,batch_002
1261,2,obama/batch_001/frame_001261s.jpg,frame_001261s.jpg,obama,batch_001
1262,2,diyas/batch_002/frame_001262s.jpg,frame_001262s.jpg,diyas,batch_002
1262,2,obama/batch_001/frame_001262s.jpg,frame_001262s.jpg,obama,batch_001
1263,2,diyas/batch_002/frame_001263s.jpg,frame_001263s.jpg,diyas,batch_002
1263,2,obama/batch_001/frame_001263s.jpg,frame_001263s.jpg,obama,batch_001
1264,2,diyas/batch_002/frame_001264s.jpg,frame_001264s.jpg,diyas,batch_002
1264,2,obama/batch_001/frame_001264s.jpg,frame_001264s.jpg,obama,batch_001
1265,2,diyas/batch_002/frame_001265s.jpg,frame_001265s.jpg,diyas,batch_002
1265,2,obama/batch_001/frame_001265s.jpg,frame_001265s.jpg,obama,batch_001
1266,2,diyas/batch_002/frame_001266s.jpg,frame_001266s.jpg,diyas,batch_002
1266,2,obama/batch_001/frame_001266s.jpg,frame_001266s.jpg,obama,batch_001
1267,2,diyas/batch_002/frame_001267s.jpg,frame_001267s.jpg,diyas,batch_002
1267,2,obama/batch_001/frame_001267s.jpg,frame_001267s.jpg,obama,batch_001
1268,2,diyas/batch_002/frame_001268s.jpg,frame_001268s.jpg,diyas,batch_002
1268,2,obama/batch_001/frame_001268s.jpg,frame_001268s.jpg,obama,batch_001
1269,2,diyas/batch_002/frame_001269s.jpg,frame_001269s.jpg,diyas,batch_002
1269,2,obama/batch_001/frame_001269s.jpg,frame_001269s.jpg,obama,batch_001
1270,2,diyas/batch_002/frame_001270s.jpg,frame_001270s.jpg,diyas,batch_002
1270,2,obama/batch_001/frame_001270s.jpg,frame_001270s.jpg,obama,batch_001
1271,2,diyas/batch_002/frame_001271s.jpg,frame_001271s.jpg,diyas,batch_002
1271,2,obama/batch_001/frame_001271s.jpg,frame_001271s.jpg,obama,batch_001
1272,2,diyas/batch_002/frame_001272s.jpg,frame_001272s.jpg,diyas,batch_002
1272,2,obama/batch_001/frame_001272s.jpg,frame_001272s.jpg,obama,batch_001
1273,2,diyas/batch_002/frame_001273s.jpg,frame_001273s.jpg,diyas,batch_002
1273,2,obama/batch_001/frame_001273s.jpg,frame_001273s.jpg,obama,batch_001
1274,2,diyas/batch_002/frame_001274s.jpg,frame_001274s.jpg,diyas,batch_002
1274,2,obama/batch_001/frame_001274s.jpg,frame_001274s.jpg,obama,batch_001
1275,2,diyas/batch_002/frame_001275s.jpg,frame_001275s.jpg,diyas,batch_002
1275,2,obama/batch_001/frame_001275s.jpg,frame_001275s.jpg,obama,batch_001
1276,2,diyas/batch_002/frame_001276s.jpg,frame_001276s.jpg,diyas,batch_002
1276,2,obama/batch_001/frame_001276s.jpg,frame_001276s.jpg,obama,batch_001
1277,2,diyas/batch_002/frame_001277s.jpg,frame_001277s.jpg,diyas,batch_002
1277,2,obama/batch_001/frame_001277s.jpg,frame_001277s.jpg,obama,batch_001
1278,2,diyas/batch_002/frame_001278s.jpg,frame_001278s.jpg,diyas,batch_002
1278,2,obama/batch_001/frame_001278s.jpg,frame_001278s.jpg,obama,batch_001
1279,2,diyas/batch_002/frame_001279s.jpg,frame_001279s.jpg,diyas,batch_002
1279,2,obama/batch_001/frame_001279s.jpg,frame_001279s.jpg,obama,batch_001
1280,2,diyas/batch_002/frame_001280s.jpg,frame_001280s.jpg,diyas,batch_002
1280,2,obama/batch_001/frame_001280s.jpg,frame_001280s.jpg,obama,batch_001
1281,2,diyas/batch_002/frame_001281s.jpg,frame_001281s.jpg,diyas,batch_002
1281,2,obama/batch_001/frame_001281s.jpg,frame_001281s.jpg,obama,batch_001
1282,2,diyas/batch_002/frame_001282s.jpg,frame_001282s.jpg,diyas,batch_002
1282,2,obama/batch_001/frame_001282s.jpg,frame_001282s.jpg,obama,batch_001
1283,2,diyas/batch_002/frame_001283s.jpg,frame_001283s.jpg,diyas,batch_002
1283,2,obama/batch_001/frame_001283s.jpg,frame_001283s.jpg,obama,batch_001
1284,2,diyas/batch_002/frame_001284s.jpg,frame_001284s.jpg,diyas,batch_002
1284,2,obama/batch_001/frame_001284s.jpg,frame_001284s.jpg,obama,batch_001
1285,2,diyas/batch_002/frame_001285s.jpg,frame_001285s.jpg,diyas,batch_002
1285,2,obama/batch_001/frame_001285s.jpg,frame_001285s.jpg,obama,batch_001
1286,2,diyas/batch_002/frame_001286s.jpg,frame_001286s.jpg,diyas,batch_002
1286,2,obama/batch_001/frame_001286s.jpg,frame_001286s.jpg,obama,batch_001
1287,2,diyas/batch_002/frame_001287s.jpg,frame_001287s.jpg,diyas,batch_002
1287,2,obama/batch_001/frame_001287s.jpg,frame_001287s.jpg,obama,batch_001
1288,2,diyas/batch_002/frame_001288s.jpg,frame_001288s.jpg,diyas,batch_002
1288,2,obama/batch_001/frame_001288s.jpg,frame_001288s.jpg,obama,batch_001
1289,2,diyas/batch_002/frame_001289s.jpg,frame_001289s.jpg,diyas,batch_002
1289,2,obama/batch_001/frame_001289s.jpg,frame_001289s.jpg,obama,batch_001
1290,2,diyas/batch_002/frame_001290s.jpg,frame_001290s.jpg,diyas,batch_002
1290,2,obama/batch_001/frame_001290s.jpg,frame_001290s.jpg,obama,batch_001
1291,2,diyas/batch_002/frame_001291s.jpg,frame_001291s.jpg,diyas,batch_002
1291,2,obama/batch_001/frame_001291s.jpg,frame_001291s.jpg,obama,batch_001
1292,2,diyas/batch_002/frame_001292s.jpg,frame_001292s.jpg,diyas,batch_002
1292,2,obama/batch_001/frame_001292s.jpg,frame_001292s.jpg,obama,batch_001
1293,2,diyas/batch_002/frame_001293s.jpg,frame_001293s.jpg,diyas,batch_002
1293,2,obama/batch_001/frame_001293s.jpg,frame_001293s.jpg,obama,batch_001
1294,2,diyas/batch_002/frame_001294s.jpg,frame_001294s.jpg,diyas,batch_002
1294,2,obama/batch_001/frame_001294s.jpg,frame_001294s.jpg,obama,batch_001
1295,2,diyas/batch_002/frame_001295s.jpg,frame_001295s.jpg,diyas,batch_002
1295,2,obama/batch_001/frame_001295s.jpg,frame_001295s.jpg,obama,batch_001
1296,2,diyas/batch_002/frame_001296s.jpg,frame_001296s.jpg,diyas,batch_002
1296,2,obama/batch_001/frame_001296s.jpg,frame_001296s.jpg,obama,batch_001
1297,2,diyas/batch_002/frame_001297s.jpg,frame_001297s.jpg,diyas,batch_002
1297,2,obama/batch_001/frame_001297s.jpg,frame_001297s.jpg,obama,batch_001
1298,2,diyas/batch_002/frame_001298s.jpg,frame_001298s.jpg,diyas,batch_002
1298,2,obama/batch_001/frame_001298s.jpg,frame_001298s.jpg,obama,batch_001
1299,2,diyas/batch_002/frame_001299s.jpg,frame_001299s.jpg,diyas,batch_002
1299,2,obama/batch_001/frame_001299s.jpg,frame_001299s.jpg,obama,batch_001
1300,2,diyas/batch_002/frame_001300s.jpg,frame_001300s.jpg,diyas,batch_002
1300,2,obama/batch_001/frame_001300s.jpg,frame_001300s.jpg,obama,batch_001
1301,2,diyas/batch_002/frame_001301s.jpg,frame_001301s.jpg,diyas,batch_002
1301,2,obama/batch_001/frame_001301s.jpg,frame_001301s.jpg,obama,batch_001
1302,2,diyas/batch_002/frame_001302s.jpg,frame_001302s.jpg,diyas,batch_002
1302,2,obama/batch_001/frame_001302s.jpg,frame_001302s.jpg,obama,batch_001
1303,2,diyas/batch_002/frame_001303s.jpg,frame_001303s.jpg,diyas,batch_002
1303,2,obama/batch_001/frame_001303s.jpg,frame_001303s.jpg,obama,batch_001
1304,2,diyas/batch_002/frame_001304s.jpg,frame_001304s.jpg,diyas,batch_002
1304,2,obama/batch_001/frame_001304s.jpg,frame_001304s.jpg,obama,batch_001
1305,2,diyas/batch_002/frame_001305s.jpg,frame_001305s.jpg,diyas,batch_002
